user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,fraud_probability,fraud_flag
user418@gmail.com,4-5,Large house,Pathanamthitta,3,8,Loose / refill,1-3,Never,250g_500g,collector,daily,0,3-5,store,2,1,4.74,0
user419@gmail.com,2-3,Large house,Kozhikode,2,2,Plastic bottle,4-7,Never,250g_500g,biomethanation,daily,0,1-2,recycle,1,0,32.96,0
user420@gmail.com,4-5,Large house,Palakkad,3,13,Plastic bottle,1-3,Sometimes,250g_500g,community,daily,0,1-2,trash,2,0,4.49,0
user421@gmail.com,2-3,Large house,Wayanad,1,19,Plastic bottle,4-7,Never,250g_500g,home_compost,monthly,0,1-2,recycle,1,0,31.96,0
user423@gmail.com,4-5,Large house,Alappuzha,4,6,Loose / refill,,Sometimes,250g_500g,biomethanation,monthly,0,6+,store,2,2,20.3,0
user424@gmail.com,2-3,Small house,Kollam,2,16,Loose / refill,1-3,Always,250g_500g,biomethanation,monthly,1,none,recycle,1,3,19.78,0
user425@gmail.com,4-5,Apartment,Ernakulam,4,19,Loose / refill,,Never,250g_500g,biomethanation,weekly,0,1-2,sell,2,0,37.63,0
user426@gmail.com,2-3,Large house,Malappuram,1,9,Plastic bottle,1-3,Sometimes,250g_500g,collector,weekly,0,1-2,trash,1,0,14.99,0
user427@gmail.com,4-5,Small house,Wayanad,3,10,Plastic bottle,1-3,Always,250g_500g,biomethanation,monthly,0,6+,store,2,2,11.23,0
user428@gmail.com,4-5,Large house,Kozhikode,2,19,Plastic packet,7+,Always,250g_500g,collector,no,1,1-2,sell,2,0,32.67,0
user429@gmail.com,2-3,Apartment,Kollam,2,11,Loose / refill,1-3,Never,250g_500g,biomethanation,weekly,0,1-2,recycle,1,0,10.22,0
user430@gmail.com,2-3,Small house,Thiruvananthapuram,2,15,Plastic bottle,4-7,Never,250g_500g,biomethanation,daily,0,3-5,recycle,1,1,6.27,0
user431@gmail.com,2-3,Large house,Pathanamthitta,2,10,Plastic bottle,1-3,Always,250g_500g,biomethanation,monthly,1,1-2,trash,1,0,12.63,0
user432@gmail.com,2-3,Small house,Ernakulam,3,14,Plastic packet,1-3,Never,250g_500g,biomethanation,monthly,1,1-2,sell,1,0,18.49,0
user433@gmail.com,2-3,Small house,Kottayam,1,14,Plastic packet,4-7,Always,250g_500g,home_compost,no,0,6+,trash,1,2,19.48,0
user434@gmail.com,4-5,Small house,Pathanamthitta,2,16,Plastic packet,,Never,250g_500g,biomethanation,daily,0,1-2,recycle,2,0,19.45,0
user435@gmail.com,1,Apartment,Ernakulam,0,8,Plastic packet,7+,Sometimes,250g_500g,collector,daily,0,6+,sell,0,2,64.96,0
user436@gmail.com,6+,Apartment,Kannur,4,16,Plastic bottle,4-7,Always,250g_500g,biomethanation,weekly,0,1-2,recycle,3,0,45.81,0
user437@gmail.com,4-5,Small house,Thrissur,4,8,Loose / refill,,Sometimes,250g_500g,biomethanation,monthly,0,3-5,recycle,2,1,21.57,0
user439@gmail.com,2-3,Apartment,Thiruvananthapuram,1,15,Plastic packet,,Sometimes,250g_500g,collector,daily,0,3-5,store,1,1,13.62,0
user440@gmail.com,2-3,Large house,Palakkad,3,2,Plastic bottle,,Sometimes,250g_500g,biomethanation,monthly,0,3-5,trash,1,1,26.4,0
user441@gmail.com,4-5,Small house,Kasaragod,3,20,Plastic packet,1-3,Sometimes,250g_500g,community,monthly,0,1-2,sell,2,0,37.18,0
user442@gmail.com,4-5,Large house,Pathanamthitta,2,13,Plastic packet,1-3,Never,250g_500g,biomethanation,no,0,3-5,recycle,2,1,5.71,0
user443@gmail.com,2-3,Large house,Alappuzha,3,11,Plastic packet,,Always,250g_500g,collector,monthly,0,1-2,store,1,0,13.71,0
user444@gmail.com,2-3,Apartment,Thiruvananthapuram,2,4,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,monthly,0,1-2,store,1,0,20.28,0
user445@gmail.com,4-5,Apartment,Palakkad,3,13,Loose / refill,,Sometimes,250g_500g,collector,weekly,0,1-2,store,2,0,4.49,0
user446@gmail.com,2-3,Small house,Idukki,2,11,Plastic bottle,,Never,250g_500g,biomethanation,daily,1,6+,recycle,1,2,4.28,0
user447@gmail.com,6+,Apartment,Kozhikode,6,5,Loose / refill,,Sometimes,500g_1kg,community,daily,0,3-5,trash,3,1,68.38,0
user448@gmail.com,2-3,Small house,Ernakulam,2,17,Plastic bottle,,Never,250g_500g,mixed,daily,0,6+,sell,1,2,17.32,0
user449@gmail.com,4-5,Apartment,Pathanamthitta,2,9,Plastic packet,1-3,Never,250g_500g,biomethanation,weekly,0,3-5,recycle,2,1,6.3,0
user450@gmail.com,2-3,Large house,Kottayam,3,20,Loose / refill,4-7,Sometimes,250g_500g,collector,daily,0,1-2,sell,1,0,41.89,0
user451@gmail.com,2-3,Small house,Kannur,2,4,Loose / refill,,Sometimes,250g_500g,mixed,weekly,0,1-2,sell,1,0,20.28,0
user452@gmail.com,2-3,Small house,Kozhikode,3,11,Loose / refill,1-3,Sometimes,250g_500g,biomethanation,monthly,0,1-2,trash,1,0,13.71,0
user453@gmail.com,6+,Apartment,Kottayam,5,9,Loose / refill,1-3,Sometimes,250g_500g,collector,weekly,0,6+,store,3,2,61.53,0
user455@gmail.com,2-3,Apartment,Wayanad,1,17,Plastic bottle,7+,Never,250g_500g,collector,daily,0,3-5,recycle,1,1,18.95,0
user456@gmail.com,2-3,Apartment,Kasaragod,2,11,Loose / refill,7+,Never,250g_500g,home_compost,weekly,0,3-5,sell,1,1,2.63,0
user457@gmail.com,4-5,Small house,Wayanad,2,2,Plastic packet,7+,Sometimes,250g_500g,biomethanation,weekly,0,3-5,store,2,1,27.46,0
user458@gmail.com,4-5,Small house,Thiruvananthapuram,2,12,Plastic packet,1-3,Never,250g_500g,community,weekly,0,3-5,store,2,1,6.29,0
user459@gmail.com,4-5,Small house,Kannur,3,6,Loose / refill,7+,Sometimes,250g_500g,biomethanation,daily,0,3-5,store,2,1,3.56,0
user460@gmail.com,2-3,Apartment,Idukki,2,5,Plastic packet,1-3,Never,250g_500g,biomethanation,daily,1,6+,recycle,1,2,11.15,0
user461@gmail.com,2-3,Large house,Ernakulam,1,18,Plastic bottle,7+,Never,250g_500g,collector,daily,0,3-5,recycle,1,1,20.61,0
user462@gmail.com,6+,Apartment,Pathanamthitta,3,6,Plastic packet,1-3,Sometimes,250g_500g,home_compost,no,0,1-2,recycle,3,0,34.89,0
user463@gmail.com,1,Small house,Malappuram,1,20,Plastic bottle,4-7,Sometimes,250g_500g,collector,daily,1,1-2,store,0,0,62.93,0
user465@gmail.com,2-3,Large house,Kottayam,3,2,Plastic bottle,1-3,Never,250g_500g,collector,weekly,0,3-5,store,1,1,26.4,0
user466@gmail.com,2-3,Small house,Ernakulam,1,12,Loose / refill,,Never,250g_500g,biomethanation,no,0,1-2,recycle,1,0,15.86,0
user467@gmail.com,2-3,Small house,Kannur,3,16,Loose / refill,1-3,Sometimes,250g_500g,community,monthly,0,1-2,store,1,0,23.53,0
user468@gmail.com,2-3,Small house,Thrissur,2,18,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,6+,sell,1,2,18.11,0
user469@gmail.com,2-3,Large house,Ernakulam,3,2,Loose / refill,,Sometimes,250g_500g,collector,daily,0,6+,trash,1,2,35.35,0
user470@gmail.com,4-5,Apartment,Ernakulam,4,5,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,1-2,trash,2,0,23.64,0
user471@gmail.com,2-3,Small house,Wayanad,1,20,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,daily,0,1-2,trash,1,0,41.47,0
user472@gmail.com,4-5,Apartment,Idukki,4,2,Plastic bottle,4-7,Always,250g_500g,community,no,0,1-2,recycle,2,0,40.89,0
user473@gmail.com,2-3,Apartment,Kottayam,2,7,Plastic packet,4-7,Sometimes,250g_500g,biomethanation,no,0,3-5,sell,1,1,3.92,0
user474@gmail.com,4-5,Apartment,Pathanamthitta,3,2,Plastic bottle,4-7,Always,250g_500g,community,daily,0,3-5,recycle,2,1,22.22,0
user475@gmail.com,4-5,Large house,Pathanamthitta,2,2,Loose / refill,,Always,250g_500g,community,monthly,0,6+,trash,2,2,34.11,0
user476@gmail.com,2-3,Apartment,Pathanamthitta,2,20,Plastic packet,7+,Never,250g_500g,collector,daily,0,1-2,sell,1,0,38.51,0
user477@gmail.com,2-3,Apartment,Kozhikode,1,14,Plastic packet,7+,Sometimes,250g_500g,biomethanation,monthly,0,3-5,trash,1,1,10.63,0
user478@gmail.com,2-3,Small house,Palakkad,2,17,Loose / refill,,Never,250g_500g,community,daily,0,none,recycle,1,3,25.4,0
user479@gmail.com,2-3,Apartment,Kasaragod,3,5,Loose / refill,7+,Always,250g_500g,biomethanation,monthly,0,6+,store,1,2,15.98,0
user480@gmail.com,4-5,Small house,Kozhikode,2,7,Plastic bottle,,Always,250g_500g,biomethanation,monthly,0,3-5,trash,2,1,8.81,0
user481@gmail.com,2-3,Small house,Alappuzha,2,9,Plastic packet,4-7,Sometimes,250g_500g,community,no,0,6+,sell,1,2,7.15,0
user483@gmail.com,6+,Small house,Kozhikode,3,9,Plastic bottle,,Never,250g_500g,mixed,weekly,0,1-2,recycle,3,0,34.15,0
user484@gmail.com,1,Large house,Thiruvananthapuram,0,18,Loose / refill,,Never,250g_500g,community,no,0,6+,sell,0,2,69.33,0
user485@gmail.com,1,Apartment,Wayanad,1,4,Loose / refill,4-7,Never,250g_500g,home_compost,weekly,1,3-5,trash,0,1,57.09,0
user486@gmail.com,2-3,Small house,Alappuzha,3,15,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,monthly,0,3-5,sell,1,1,11.84,0
user487@gmail.com,2-3,Small house,Kasaragod,3,11,Loose / refill,,Always,250g_500g,collector,no,0,3-5,store,1,1,6.77,0
user488@gmail.com,2-3,Small house,Wayanad,1,2,Plastic packet,,Always,250g_500g,biomethanation,no,0,1-2,trash,1,0,39.58,0
user489@gmail.com,4-5,Apartment,Kollam,4,15,Loose / refill,1-3,Never,250g_500g,collector,daily,0,1-2,sell,2,0,25.14,0
user490@gmail.com,2-3,Apartment,Kollam,3,11,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,1-2,trash,1,0,13.71,0
user492@gmail.com,4-5,Large house,Idukki,2,2,Loose / refill,4-7,Always,250g_500g,community,monthly,0,6+,sell,2,2,34.11,0
user493@gmail.com,2-3,Apartment,Kozhikode,1,15,Loose / refill,4-7,Always,250g_500g,biomethanation,no,0,3-5,recycle,1,1,13.62,0
user494@gmail.com,4-5,Small house,Ernakulam,3,5,Plastic bottle,7+,Never,250g_500g,biomethanation,weekly,0,3-5,sell,2,1,6.58,0
user495@gmail.com,2-3,Large house,Idukki,3,14,Plastic bottle,7+,Never,250g_500g,biomethanation,weekly,0,6+,recycle,1,2,14.7,0
user496@gmail.com,4-5,Large house,Wayanad,3,14,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,1,1-2,trash,2,0,13.54,0
user497@gmail.com,2-3,Apartment,Palakkad,3,4,Loose / refill,4-7,Always,250g_500g,collector,monthly,0,1-2,trash,1,0,22.89,0
user499@gmail.com,2-3,Apartment,Thiruvananthapuram,2,9,Plastic packet,4-7,Sometimes,250g_500g,community,monthly,1,1-2,recycle,1,0,11.46,0
user500@gmail.com,2-3,Small house,Thiruvananthapuram,2,18,Plastic bottle,1-3,Sometimes,250g_500g,home_compost,monthly,0,none,trash,1,3,27.76,0
user501@gmail.com,1,Apartment,Kozhikode,1,8,Plastic packet,1-3,Sometimes,less_250g,home_compost,no,1,1-2,trash,0,0,46.52,0
user502@gmail.com,1,Small house,Idukki,0,8,Plastic bottle,1-3,Sometimes,less_250g,collector,monthly,0,6+,sell,0,2,64.96,0
user503@gmail.com,2-3,Large house,Wayanad,3,11,Plastic packet,4-7,Always,250g_500g,home_compost,monthly,4,3-5,recycle,1,1,24.44,0
user504@gmail.com,4-5,Large house,Malappuram,4,6,Plastic bottle,1-3,Sometimes,500g_1kg,home_compost,monthly,0,6+,trash,2,2,20.3,0
user505@gmail.com,2-3,Large house,Pathanamthitta,2,19,Plastic bottle,,Never,250g_500g,collector,weekly,0,1-2,sell,1,0,28.68,0
user506@gmail.com,2-3,Apartment,Wayanad,2,16,Loose / refill,7+,Sometimes,250g_500g,biomethanation,monthly,1,1-2,recycle,1,0,18.34,0
user507@gmail.com,2-3,Small house,Kozhikode,1,15,Plastic bottle,1-3,Sometimes,250g_500g,worm_compost,monthly,0,3-5,store,1,1,13.62,0
user508@gmail.com,2-3,Small house,Thrissur,2,12,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,daily,0,6+,sell,1,2,7.62,0
user509@gmail.com,2-3,Apartment,Malappuram,2,17,Plastic bottle,7+,Never,250g_500g,home_compost,weekly,3,6+,store,1,2,22.08,0
user510@gmail.com,4-5,Large house,Palakkad,3,18,Loose / refill,4-7,Always,500g_1kg,collector,monthly,0,6+,trash,2,2,21.97,0
user512@gmail.com,2-3,Large house,Palakkad,3,8,Loose / refill,4-7,Always,250g_500g,community,monthly,2,1-2,store,1,0,22.52,0
user513@gmail.com,4-5,Apartment,Malappuram,2,16,Plastic bottle,7+,Always,500g_1kg,biomethanation,weekly,1,none,store,2,3,28.46,0
user515@gmail.com,6+,Small house,Pathanamthitta,4,15,Plastic bottle,,Never,more_1kg,collector,no,4,none,trash,3,3,67.41,0
user516@gmail.com,1,Large house,Idukki,1,12,Plastic bottle,,Sometimes,less_250g,community,monthly,2,1-2,trash,0,0,52.25,0
user517@gmail.com,4-5,Small house,Kasaragod,4,14,Loose / refill,,Always,500g_1kg,community,weekly,3,3-5,store,2,1,27.63,0
user518@gmail.com,2-3,Large house,Thiruvananthapuram,1,16,Plastic packet,7+,Never,250g_500g,biomethanation,no,0,6+,store,1,2,20.86,0
user519@gmail.com,2-3,Small house,Kasaragod,3,5,Plastic packet,,Never,250g_500g,mixed,no,4,6+,trash,1,2,29.23,0
user520@gmail.com,2-3,Large house,Kollam,3,17,Plastic packet,,Never,250g_500g,home_compost,no,3,3-5,sell,1,1,18.6,0
user521@gmail.com,2-3,Small house,Palakkad,3,9,Plastic packet,1-3,Sometimes,250g_500g,biomethanation,no,1,none,trash,1,3,25.9,0
user522@gmail.com,4-5,Large house,Alappuzha,2,19,Plastic bottle,4-7,Sometimes,500g_1kg,mixed,daily,3,6+,recycle,2,2,31.17,0
user523@gmail.com,6+,Large house,Thiruvananthapuram,5,9,Loose / refill,,Never,more_1kg,biomethanation,monthly,0,3-5,trash,3,1,56.94,0
user524@gmail.com,4-5,Apartment,Pathanamthitta,2,3,Plastic bottle,4-7,Never,500g_1kg,home_compost,no,3,3-5,store,2,1,34.39,0
user525@gmail.com,4-5,Apartment,Kasaragod,3,18,Plastic bottle,,Always,500g_1kg,collector,monthly,2,none,recycle,2,3,21.29,0
user526@gmail.com,2-3,Apartment,Wayanad,3,3,Loose / refill,7+,Never,250g_500g,collector,no,0,1-2,recycle,1,0,29.02,0
user527@gmail.com,1,Large house,Idukki,1,14,Plastic bottle,,Always,less_250g,biomethanation,daily,2,6+,store,0,2,50.15,0
user528@gmail.com,2-3,Large house,Palakkad,1,18,Plastic bottle,4-7,Always,250g_500g,worm_compost,weekly,0,6+,recycle,1,2,27.51,0
user529@gmail.com,4-5,Small house,Pathanamthitta,2,13,Plastic bottle,1-3,Sometimes,500g_1kg,mixed,no,2,6+,store,2,2,16.06,0
user530@gmail.com,2-3,Apartment,Alappuzha,3,7,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,1-2,trash,1,0,12.79,0
user531@gmail.com,4-5,Apartment,Idukki,3,4,Plastic packet,,Always,500g_1kg,home_compost,weekly,1,3-5,sell,2,1,15.06,0
user532@gmail.com,6+,Large house,Kozhikode,3,7,Loose / refill,4-7,Always,more_1kg,community,weekly,2,3-5,recycle,3,1,47.21,0
user533@gmail.com,4-5,Small house,Kozhikode,2,14,Plastic packet,,Sometimes,500g_1kg,community,daily,4,1-2,recycle,2,0,36.28,0
user534@gmail.com,4-5,Apartment,Malappuram,3,15,Plastic bottle,7+,Always,500g_1kg,worm_compost,weekly,0,3-5,store,2,1,11.69,0
user535@gmail.com,2-3,Apartment,Palakkad,3,8,Plastic bottle,,Always,250g_500g,worm_compost,monthly,4,6+,sell,1,2,24.98,0
user536@gmail.com,2-3,Large house,Kollam,3,5,Plastic packet,7+,Sometimes,250g_500g,worm_compost,daily,4,6+,sell,1,2,29.23,0
user537@gmail.com,2-3,Large house,Ernakulam,2,3,Plastic packet,4-7,Never,250g_500g,home_compost,monthly,0,6+,store,1,2,26.82,0
user538@gmail.com,6+,Apartment,Alappuzha,4,20,Plastic packet,1-3,Sometimes,more_1kg,mixed,weekly,2,1-2,store,3,0,69.21,0
user539@gmail.com,4-5,Small house,Ernakulam,3,19,Plastic bottle,1-3,Sometimes,500g_1kg,worm_compost,no,3,3-5,recycle,2,1,24.08,0
user540@gmail.com,2-3,Large house,Pathanamthitta,1,15,Plastic bottle,,Always,250g_500g,mixed,monthly,4,1-2,store,1,0,40.29,0
user541@gmail.com,2-3,Apartment,Idukki,3,6,Plastic packet,4-7,Always,250g_500g,home_compost,daily,4,3-5,sell,1,1,30.68,0
user542@gmail.com,1,Small house,Kollam,1,13,Plastic bottle,7+,Never,less_250g,home_compost,monthly,4,3-5,trash,0,1,54.77,0
user543@gmail.com,4-5,Apartment,Idukki,2,14,Loose / refill,1-3,Always,500g_1kg,biomethanation,daily,4,6+,trash,2,2,31.12,0
user545@gmail.com,2-3,Small house,Kottayam,3,7,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,0,6+,recycle,1,2,11.77,0
user547@gmail.com,6+,Apartment,Thiruvananthapuram,3,2,Loose / refill,7+,Sometimes,more_1kg,collector,no,2,6+,store,3,2,58.7,0
user548@gmail.com,2-3,Large house,Ernakulam,3,15,Loose / refill,,Always,250g_500g,mixed,daily,4,3-5,store,1,1,27.7,0
user549@gmail.com,4-5,Small house,Kollam,3,9,Plastic bottle,4-7,Always,500g_1kg,home_compost,no,4,3-5,store,2,1,28.34,0
user550@gmail.com,1,Small house,Kannur,1,13,Plastic packet,,Always,less_250g,home_compost,monthly,4,6+,sell,0,2,56.78,0
user551@gmail.com,2-3,Small house,Idukki,1,11,Loose / refill,1-3,Always,250g_500g,biomethanation,daily,3,none,store,1,3,32.5,0
user552@gmail.com,6+,Small house,Thrissur,3,16,Loose / refill,7+,Never,more_1kg,mixed,no,4,6+,sell,3,2,62.2,0
user553@gmail.com,2-3,Small house,Kannur,2,19,Loose / refill,,Always,250g_500g,worm_compost,no,2,6+,recycle,1,2,24.2,0
user554@gmail.com,4-5,Small house,Idukki,2,18,Plastic packet,,Sometimes,500g_1kg,mixed,weekly,3,6+,sell,2,2,28.3,0
user555@gmail.com,2-3,Large house,Kollam,1,19,Plastic bottle,,Never,250g_500g,community,daily,0,3-5,sell,1,1,22.62,0
user556@gmail.com,4-5,Small house,Thrissur,4,13,Plastic bottle,,Never,500g_1kg,mixed,monthly,2,none,store,2,3,30.74,0
user557@gmail.com,6+,Apartment,Ernakulam,6,14,Plastic packet,,Never,more_1kg,worm_compost,daily,2,1-2,sell,3,0,69.63,0
user558@gmail.com,4-5,Small house,Kozhikode,3,19,Loose / refill,,Sometimes,500g_1kg,worm_compost,weekly,1,1-2,store,2,0,27.17,0
user559@gmail.com,2-3,Large house,Kollam,2,4,Loose / refill,7+,Never,250g_500g,biomethanation,weekly,2,6+,sell,1,2,20.4,0
user560@gmail.com,4-5,Large house,Kollam,4,5,Plastic packet,1-3,Never,500g_1kg,home_compost,no,3,3-5,store,2,1,33.31,0
user561@gmail.com,1,Small house,Kannur,1,18,Loose / refill,,Always,less_250g,biomethanation,monthly,3,3-5,sell,0,1,58.28,0
user562@gmail.com,2-3,Large house,Idukki,1,5,Plastic bottle,7+,Sometimes,250g_500g,mixed,monthly,4,6+,trash,1,2,38.82,0
user563@gmail.com,2-3,Large house,Kollam,3,7,Plastic packet,4-7,Never,250g_500g,community,monthly,4,none,sell,1,3,40.76,0
user564@gmail.com,4-5,Large house,Thiruvananthapuram,2,5,Plastic packet,,Never,500g_1kg,biomethanation,no,0,6+,trash,2,2,15.92,0
user565@gmail.com,4-5,Small house,Kozhikode,3,13,Plastic packet,7+,Sometimes,500g_1kg,home_compost,daily,2,3-5,recycle,2,1,9.88,0
user567@gmail.com,2-3,Small house,Kannur,3,6,Plastic packet,4-7,Never,250g_500g,community,no,1,1-2,recycle,1,0,16.98,0
user569@gmail.com,2-3,Small house,Alappuzha,1,14,Loose / refill,7+,Always,250g_500g,community,weekly,1,none,recycle,1,3,28.44,0
user570@gmail.com,4-5,Small house,Kottayam,4,12,Plastic bottle,4-7,Never,500g_1kg,worm_compost,weekly,1,6+,trash,2,2,12.59,0
user572@gmail.com,2-3,Small house,Wayanad,3,19,Plastic packet,4-7,Always,250g_500g,home_compost,monthly,0,3-5,trash,1,1,20.53,0
user573@gmail.com,6+,Apartment,Alappuzha,5,15,Loose / refill,7+,Sometimes,more_1kg,collector,weekly,1,1-2,sell,3,0,66.21,0
user574@gmail.com,2-3,Large house,Palakkad,2,10,Plastic bottle,7+,Always,250g_500g,mixed,weekly,1,6+,store,1,2,8.21,0
user579@gmail.com,2-3,Apartment,Wayanad,3,13,Plastic packet,1-3,Sometimes,250g_500g,worm_compost,weekly,3,3-5,recycle,1,1,14.06,0
user580@gmail.com,4-5,Small house,Kozhikode,3,18,Plastic bottle,,Never,500g_1kg,collector,monthly,1,3-5,store,2,1,15.43,0
user581@gmail.com,4-5,Large house,Kollam,3,7,Plastic bottle,1-3,Never,500g_1kg,biomethanation,monthly,1,3-5,store,2,1,8.21,0
user583@gmail.com,2-3,Apartment,Thrissur,1,14,Plastic packet,1-3,Never,250g_500g,biomethanation,daily,3,3-5,recycle,1,1,22.09,0
user584@gmail.com,2-3,Apartment,Ernakulam,2,12,Plastic bottle,,Never,250g_500g,community,daily,0,none,trash,1,3,19.37,0
user585@gmail.com,4-5,Small house,Thrissur,3,19,Plastic bottle,,Sometimes,500g_1kg,collector,weekly,1,1-2,store,2,0,27.17,0
user586@gmail.com,4-5,Apartment,Kollam,4,6,Plastic bottle,,Sometimes,500g_1kg,community,daily,1,none,trash,2,3,35.2,0
user587@gmail.com,2-3,Large house,Alappuzha,2,13,Plastic bottle,,Always,250g_500g,home_compost,no,1,3-5,trash,1,1,1.65,0
user589@gmail.com,2-3,Large house,Alappuzha,2,15,Plastic packet,7+,Always,250g_500g,community,no,4,none,trash,1,3,38.55,0
user590@gmail.com,4-5,Apartment,Idukki,4,9,Plastic packet,7+,Always,500g_1kg,worm_compost,monthly,0,6+,sell,2,2,19.69,0
user591@gmail.com,2-3,Small house,Pathanamthitta,3,17,Plastic packet,1-3,Sometimes,250g_500g,home_compost,no,0,6+,sell,1,2,20.77,0
user592@gmail.com,2-3,Small house,Wayanad,3,18,Plastic packet,7+,Sometimes,250g_500g,worm_compost,daily,2,6+,recycle,1,2,16.74,0
user593@gmail.com,1,Large house,Wayanad,0,6,Loose / refill,7+,Sometimes,less_250g,community,daily,0,1-2,store,0,0,64.51,0
user594@gmail.com,4-5,Large house,Palakkad,2,20,Loose / refill,4-7,Always,500g_1kg,collector,daily,0,3-5,sell,2,1,35.72,0
user595@gmail.com,4-5,Large house,Wayanad,4,11,Plastic bottle,7+,Always,500g_1kg,mixed,daily,3,1-2,recycle,2,0,33.87,0
user597@gmail.com,2-3,Apartment,Thiruvananthapuram,1,6,Loose / refill,7+,Sometimes,250g_500g,worm_compost,weekly,1,3-5,sell,1,1,14.7,0
user598@gmail.com,4-5,Large house,Malappuram,4,19,Plastic bottle,,Never,500g_1kg,collector,no,2,1-2,store,2,0,41.72,0
user599@gmail.com,6+,Apartment,Idukki,3,5,Loose / refill,4-7,Always,more_1kg,collector,daily,3,3-5,store,3,1,48.42,0
user600@gmail.com,2-3,Large house,Alappuzha,3,12,Plastic packet,4-7,Never,250g_500g,community,daily,2,3-5,trash,1,1,7.57,0
user601@gmail.com,2-3,Small house,Malappuram,3,18,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,daily,1,none,sell,1,3,26.41,0
user602@gmail.com,4-5,Large house,Idukki,2,12,Plastic packet,,Always,500g_1kg,home_compost,daily,2,1-2,sell,2,0,23.91,0
user603@gmail.com,2-3,Large house,Kasaragod,2,12,Plastic bottle,7+,Always,250g_500g,collector,no,0,none,sell,1,3,19.37,0
user604@gmail.com,4-5,Apartment,Thiruvananthapuram,4,12,Plastic bottle,,Sometimes,500g_1kg,biomethanation,weekly,2,none,recycle,2,3,28.73,0
user605@gmail.com,6+,Small house,Wayanad,5,17,Plastic packet,4-7,Always,more_1kg,collector,daily,2,1-2,trash,3,0,64.58,0
user606@gmail.com,4-5,Apartment,Wayanad,3,10,Loose / refill,1-3,Never,500g_1kg,home_compost,monthly,0,6+,store,2,2,11.23,0
user607@gmail.com,4-5,Apartment,Kasaragod,4,5,Loose / refill,1-3,Never,500g_1kg,mixed,daily,1,6+,sell,2,2,18.98,0
user608@gmail.com,4-5,Large house,Idukki,4,7,Plastic bottle,,Always,500g_1kg,collector,monthly,0,6+,recycle,2,2,21.31,0
user609@gmail.com,4-5,Large house,Thrissur,2,15,Loose / refill,4-7,Always,500g_1kg,mixed,monthly,2,3-5,recycle,2,1,17.52,0
user610@gmail.com,4-5,Apartment,Idukki,3,15,Plastic packet,,Never,500g_1kg,biomethanation,weekly,4,1-2,trash,2,0,31.64,0
user611@gmail.com,2-3,Large house,Pathanamthitta,3,2,Loose / refill,4-7,Sometimes,250g_500g,community,monthly,3,6+,trash,1,2,33.93,0
user612@gmail.com,2-3,Large house,Kottayam,3,4,Plastic packet,,Never,250g_500g,biomethanation,weekly,3,3-5,recycle,1,1,25.47,0
user613@gmail.com,2-3,Large house,Kannur,2,5,Plastic packet,1-3,Never,250g_500g,collector,weekly,4,none,sell,1,3,44.62,0
user614@gmail.com,2-3,Apartment,Kasaragod,1,14,Plastic packet,7+,Never,250g_500g,collector,weekly,1,3-5,trash,1,1,10.39,0
user615@gmail.com,2-3,Large house,Malappuram,2,3,Loose / refill,7+,Sometimes,250g_500g,mixed,weekly,4,6+,recycle,1,2,37.2,0
user616@gmail.com,4-5,Apartment,Palakkad,2,13,Plastic bottle,,Always,500g_1kg,home_compost,monthly,4,none,store,2,3,39.85,0
user617@gmail.com,2-3,Small house,Alappuzha,3,18,Loose / refill,7+,Always,250g_500g,worm_compost,weekly,0,3-5,sell,1,1,17.3,0
user618@gmail.com,2-3,Small house,Kollam,1,14,Loose / refill,,Never,250g_500g,home_compost,weekly,1,3-5,store,1,1,10.39,0
user619@gmail.com,4-5,Apartment,Kasaragod,3,2,Loose / refill,4-7,Sometimes,500g_1kg,home_compost,weekly,0,1-2,store,2,0,23.66,0
user620@gmail.com,4-5,Apartment,Thrissur,4,17,Loose / refill,,Always,500g_1kg,biomethanation,monthly,0,1-2,store,2,0,30.08,0
user621@gmail.com,2-3,Large house,Thrissur,3,20,Loose / refill,,Sometimes,250g_500g,biomethanation,weekly,3,3-5,store,1,1,34.45,0
user622@gmail.com,4-5,Small house,Alappuzha,3,9,Plastic bottle,4-7,Sometimes,500g_1kg,mixed,monthly,1,6+,sell,2,2,5.39,0
user623@gmail.com,4-5,Large house,Kozhikode,2,9,Loose / refill,7+,Sometimes,500g_1kg,collector,daily,3,1-2,sell,2,0,28.29,0
user624@gmail.com,4-5,Small house,Kollam,4,4,Loose / refill,1-3,Always,500g_1kg,community,no,0,none,store,2,3,49.67,0
