user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method
user214@gmail.com,4-5,Large house,Palakkad,3,10,Plastic packet,7+,Sometimes,250g_500g,biomethanation,daily,0,none,trash
user215@gmail.com,1,Apartment,Thiruvananthapuram,0,20,Loose / refill,4-7,Never,250g_500g,biomethanation,no,0,1-2,recycle
user216@gmail.com,2-3,Large house,Pathanamthitta,2,18,Loose / refill,,Sometimes,250g_500g,biomethanation,no,0,none,trash
user217@gmail.com,2-3,Small house,Malappuram,2,11,Plastic packet,,Always,250g_500g,home_compost,no,0,3-5,recycle
user218@gmail.com,4-5,Large house,Ernakulam,3,5,Loose / refill,4-7,Never,250g_500g,biomethanation,daily,0,1-2,trash
user219@gmail.com,2-3,Apartment,Alappuzha,2,19,Plastic bottle,,Always,250g_500g,biomethanation,monthly,0,6+,store
user220@gmail.com,4-5,Large house,Alappuzha,2,13,Loose / refill,4-7,Never,250g_500g,home_compost,daily,0,1-2,recycle
user221@gmail.com,2-3,Large house,Ernakulam,1,16,Plastic bottle,4-7,Sometimes,250g_500g,collector,no,1,3-5,trash
user222@gmail.com,4-5,Small house,Kottayam,3,4,Plastic bottle,,Never,250g_500g,home_compost,no,1,3-5,store
user223@gmail.com,6+,Apartment,Kottayam,3,17,Plastic bottle,1-3,Sometimes,250g_500g,mixed,monthly,0,1-2,sell
user224@gmail.com,4-5,Apartment,Kannur,4,6,Plastic packet,7+,Never,250g_500g,biomethanation,monthly,0,1-2,recycle
user225@gmail.com,6+,Small house,Thrissur,6,5,Plastic packet,4-7,Never,250g_500g,biomethanation,weekly,0,1-2,sell
user226@gmail.com,2-3,Apartment,Malappuram,1,4,Plastic bottle,,Sometimes,250g_500g,biomethanation,weekly,0,1-2,store
user227@gmail.com,2-3,Apartment,Kasaragod,1,9,Plastic bottle,1-3,Always,250g_500g,community,no,0,3-5,store
user228@gmail.com,1,Large house,Kollam,1,19,Loose / refill,4-7,Always,250g_500g,mixed,weekly,0,1-2,store
user229@gmail.com,2-3,Large house,Kottayam,2,5,Plastic packet,7+,Always,250g_500g,collector,monthly,0,1-2,trash
user230@gmail.com,2-3,Small house,Wayanad,2,3,Plastic packet,,Always,250g_500g,biomethanation,weekly,0,3-5,trash
user231@gmail.com,4-5,Apartment,Kollam,3,14,Plastic packet,7+,Never,250g_500g,community,monthly,1,1-2,sell
user232@gmail.com,2-3,Small house,Kannur,2,15,Plastic packet,7+,Sometimes,250g_500g,biomethanation,weekly,1,1-2,trash
user233@gmail.com,2-3,Small house,Thrissur,1,3,Plastic bottle,,Sometimes,250g_500g,biomethanation,monthly,0,1-2,recycle
user234@gmail.com,2-3,Apartment,Malappuram,3,5,Loose / refill,4-7,Always,250g_500g,biomethanation,monthly,1,6+,recycle
user235@gmail.com,4-5,Apartment,Wayanad,4,9,Plastic bottle,7+,Always,250g_500g,biomethanation,monthly,0,6+,recycle
user236@gmail.com,4-5,Large house,Wayanad,2,3,Plastic packet,4-7,Always,250g_500g,worm_compost,weekly,1,6+,store
user237@gmail.com,6+,Large house,Malappuram,6,16,Plastic packet,7+,Always,250g_500g,collector,monthly,0,3-5,sell
user238@gmail.com,2-3,Apartment,Kasaragod,3,2,Loose / refill,7+,Never,250g_500g,collector,monthly,1,3-5,sell
user239@gmail.com,4-5,Small house,Kollam,2,8,Loose / refill,1-3,Never,250g_500g,home_compost,weekly,0,6+,recycle
user240@gmail.com,4-5,Apartment,Thrissur,4,2,Loose / refill,,Never,250g_500g,collector,no,0,3-5,store
user241@gmail.com,2-3,Apartment,Kasaragod,1,6,Loose / refill,7+,Always,250g_500g,biomethanation,no,0,none,recycle
user242@gmail.com,4-5,Small house,Palakkad,4,16,Plastic packet,,Always,250g_500g,biomethanation,weekly,0,1-2,recycle
user243@gmail.com,2-3,Large house,Thiruvananthapuram,2,4,Plastic bottle,7+,Sometimes,250g_500g,collector,monthly,0,none,sell
user244@gmail.com,2-3,Apartment,Ernakulam,2,16,Loose / refill,,Never,250g_500g,collector,daily,0,3-5,sell
user245@gmail.com,2-3,Small house,Kasaragod,1,5,Loose / refill,4-7,Always,250g_500g,biomethanation,weekly,0,3-5,trash
user246@gmail.com,2-3,Apartment,Alappuzha,2,2,Plastic bottle,7+,Sometimes,250g_500g,collector,daily,1,1-2,sell
user247@gmail.com,4-5,Large house,Kozhikode,3,9,Loose / refill,7+,Sometimes,250g_500g,biomethanation,weekly,0,1-2,trash
user248@gmail.com,6+,Apartment,Wayanad,6,17,Loose / refill,1-3,Never,250g_500g,biomethanation,monthly,0,1-2,trash
user249@gmail.com,2-3,Apartment,Wayanad,2,5,Loose / refill,1-3,Never,250g_500g,collector,monthly,2,none,trash
user250@gmail.com,4-5,Large house,Wayanad,4,5,Loose / refill,,Never,250g_500g,community,no,1,3-5,trash
user251@gmail.com,6+,Small house,Thrissur,3,7,Plastic bottle,1-3,Always,250g_500g,biomethanation,daily,0,3-5,sell
user252@gmail.com,4-5,Large house,Alappuzha,3,3,Plastic bottle,7+,Always,250g_500g,biomethanation,daily,1,6+,store
user253@gmail.com,2-3,Small house,Alappuzha,3,10,Loose / refill,7+,Never,250g_500g,community,daily,2,1-2,trash
user254@gmail.com,4-5,Apartment,Pathanamthitta,2,7,Plastic packet,7+,Always,250g_500g,home_compost,weekly,0,none,sell
user255@gmail.com,4-5,Apartment,Pathanamthitta,3,5,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,0,3-5,store
user256@gmail.com,2-3,Apartment,Kottayam,3,20,Plastic bottle,4-7,Never,250g_500g,community,monthly,0,6+,recycle
user257@gmail.com,4-5,Apartment,Pathanamthitta,3,6,Loose / refill,7+,Sometimes,250g_500g,biomethanation,daily,1,1-2,store
user258@gmail.com,2-3,Apartment,Ernakulam,2,16,Loose / refill,,Sometimes,250g_500g,biomethanation,daily,0,1-2,sell
user259@gmail.com,2-3,Small house,Thiruvananthapuram,3,19,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,1-2,store
user260@gmail.com,2-3,Large house,Kozhikode,2,13,Loose / refill,4-7,Never,250g_500g,collector,daily,1,1-2,sell
user261@gmail.com,6+,Apartment,Kozhikode,6,2,Plastic bottle,1-3,Never,250g_500g,mixed,daily,1,6+,recycle
user262@gmail.com,2-3,Apartment,Pathanamthitta,1,17,Plastic packet,,Sometimes,250g_500g,biomethanation,monthly,0,1-2,recycle
user263@gmail.com,2-3,Small house,Pathanamthitta,3,18,Loose / refill,7+,Always,250g_500g,collector,weekly,1,1-2,store
user264@gmail.com,6+,Small house,Palakkad,5,7,Plastic bottle,1-3,Never,250g_500g,biomethanation,daily,1,6+,sell
user265@gmail.com,4-5,Large house,Ernakulam,3,4,Plastic packet,1-3,Sometimes,250g_500g,biomethanation,monthly,0,6+,store
user266@gmail.com,1,Large house,Idukki,0,19,Plastic packet,4-7,Sometimes,250g_500g,home_compost,monthly,0,3-5,trash
user267@gmail.com,2-3,Small house,Thrissur,3,3,Loose / refill,4-7,Never,250g_500g,community,weekly,0,3-5,store
user268@gmail.com,4-5,Large house,Alappuzha,3,3,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,6+,sell
user269@gmail.com,4-5,Apartment,Thrissur,4,19,Plastic packet,4-7,Always,250g_500g,collector,weekly,0,3-5,recycle
user270@gmail.com,4-5,Apartment,Kasaragod,2,17,Loose / refill,,Always,250g_500g,mixed,monthly,0,3-5,sell
user271@gmail.com,1,Small house,Idukki,0,5,Plastic bottle,4-7,Always,250g_500g,biomethanation,no,0,1-2,store
user272@gmail.com,6+,Apartment,Palakkad,6,16,Plastic packet,,Always,250g_500g,home_compost,daily,0,3-5,trash
user273@gmail.com,1,Small house,Kottayam,0,16,Plastic packet,7+,Never,250g_500g,worm_compost,daily,1,none,store
user274@gmail.com,6+,Large house,Idukki,5,7,Loose / refill,,Sometimes,250g_500g,home_compost,weekly,2,3-5,recycle
user275@gmail.com,1,Large house,Pathanamthitta,0,10,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,3-5,recycle
user276@gmail.com,2-3,Large house,Thrissur,2,13,Plastic packet,1-3,Always,250g_500g,collector,monthly,0,none,sell
user277@gmail.com,1,Apartment,Thrissur,1,8,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,monthly,0,1-2,recycle
user278@gmail.com,4-5,Large house,Ernakulam,2,12,Loose / refill,7+,Never,250g_500g,biomethanation,monthly,0,none,sell
user279@gmail.com,2-3,Apartment,Thrissur,3,3,Plastic bottle,1-3,Sometimes,250g_500g,collector,monthly,0,3-5,store
user280@gmail.com,6+,Apartment,Idukki,4,5,Plastic packet,4-7,Never,250g_500g,collector,daily,1,1-2,sell
user281@gmail.com,4-5,Apartment,Thrissur,4,13,Plastic bottle,7+,Sometimes,250g_500g,community,daily,0,3-5,store
user282@gmail.com,6+,Apartment,Malappuram,3,5,Loose / refill,7+,Always,250g_500g,biomethanation,weekly,0,1-2,sell
user283@gmail.com,2-3,Apartment,Thiruvananthapuram,1,7,Plastic bottle,4-7,Always,250g_500g,collector,no,0,1-2,trash
user284@gmail.com,6+,Apartment,Alappuzha,3,12,Plastic packet,4-7,Sometimes,250g_500g,biomethanation,weekly,0,1-2,store
user285@gmail.com,2-3,Small house,Pathanamthitta,3,16,Plastic packet,4-7,Always,250g_500g,biomethanation,monthly,0,6+,store
user286@gmail.com,4-5,Small house,Thrissur,4,12,Plastic bottle,,Sometimes,250g_500g,biomethanation,weekly,0,6+,sell
user287@gmail.com,4-5,Apartment,Thrissur,2,3,Plastic bottle,1-3,Never,250g_500g,biomethanation,no,0,none,sell
user288@gmail.com,4-5,Apartment,Palakkad,3,13,Plastic packet,7+,Never,250g_500g,biomethanation,weekly,0,1-2,recycle
user289@gmail.com,1,Apartment,Palakkad,1,18,Plastic packet,,Always,250g_500g,biomethanation,weekly,0,none,store
user290@gmail.com,4-5,Large house,Malappuram,4,13,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,no,0,1-2,recycle
user291@gmail.com,2-3,Small house,Kasaragod,1,14,Plastic packet,,Sometimes,250g_500g,biomethanation,monthly,0,1-2,recycle
user292@gmail.com,2-3,Apartment,Thiruvananthapuram,2,18,Loose / refill,4-7,Always,250g_500g,biomethanation,no,0,none,sell
user293@gmail.com,4-5,Small house,Pathanamthitta,4,11,Plastic packet,4-7,Sometimes,500g_1kg,collector,monthly,1,1-2,trash
user294@gmail.com,2-3,Apartment,Malappuram,3,3,Loose / refill,1-3,Always,250g_500g,biomethanation,daily,0,1-2,trash
user295@gmail.com,6+,Large house,Thiruvananthapuram,4,19,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,0,1-2,sell
user296@gmail.com,4-5,Small house,Kannur,3,14,Plastic packet,7+,Sometimes,250g_500g,biomethanation,no,0,3-5,store
user297@gmail.com,2-3,Apartment,Wayanad,3,4,Plastic packet,1-3,Never,250g_500g,biomethanation,weekly,1,1-2,store
user298@gmail.com,4-5,Small house,Kollam,3,2,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,monthly,0,1-2,trash
user299@gmail.com,2-3,Apartment,Ernakulam,3,13,Plastic bottle,1-3,Always,250g_500g,biomethanation,monthly,0,3-5,trash
user300@gmail.com,2-3,Small house,Palakkad,2,5,Plastic bottle,,Sometimes,250g_500g,biomethanation,no,0,1-2,trash
user301@gmail.com,6+,Small house,Palakkad,5,14,Plastic bottle,4-7,Always,250g_500g,community,no,0,3-5,trash
user302@gmail.com,4-5,Small house,Alappuzha,4,17,Plastic bottle,7+,Never,250g_500g,collector,daily,1,1-2,trash
user303@gmail.com,2-3,Small house,Kollam,2,10,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,daily,0,6+,recycle
user304@gmail.com,2-3,Small house,Alappuzha,1,5,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,daily,0,none,sell
user305@gmail.com,2-3,Small house,Ernakulam,1,16,Plastic packet,4-7,Never,250g_500g,biomethanation,weekly,0,1-2,trash
user306@gmail.com,6+,Small house,Kasaragod,5,6,Plastic bottle,,Sometimes,250g_500g,community,weekly,1,1-2,recycle
user307@gmail.com,1,Large house,Kozhikode,1,20,Plastic packet,1-3,Sometimes,250g_500g,mixed,daily,0,1-2,sell
user308@gmail.com,4-5,Small house,Malappuram,2,13,Plastic packet,,Sometimes,250g_500g,biomethanation,monthly,0,6+,store
user309@gmail.com,2-3,Large house,Ernakulam,3,19,Plastic packet,,Always,250g_500g,community,monthly,0,1-2,store
user310@gmail.com,2-3,Small house,Malappuram,1,7,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,no,0,1-2,sell
user311@gmail.com,2-3,Apartment,Thrissur,2,11,Plastic packet,1-3,Never,250g_500g,biomethanation,daily,0,1-2,store
user312@gmail.com,2-3,Large house,Idukki,2,2,Plastic bottle,7+,Always,250g_500g,collector,no,0,1-2,sell
user313@gmail.com,2-3,Small house,Malappuram,3,12,Plastic packet,7+,Always,250g_500g,collector,monthly,0,3-5,trash
user314@gmail.com,2-3,Small house,Kasaragod,1,19,Loose / refill,1-3,Always,250g_500g,biomethanation,weekly,0,3-5,sell
user315@gmail.com,2-3,Small house,Kasaragod,1,5,Plastic packet,7+,Always,250g_500g,collector,no,0,none,recycle
user316@gmail.com,2-3,Apartment,Wayanad,1,10,Plastic bottle,1-3,Sometimes,250g_500g,biomethanation,daily,1,none,sell
user317@gmail.com,6+,Small house,Ernakulam,6,2,Loose / refill,4-7,Always,250g_500g,biomethanation,monthly,0,1-2,recycle
user318@gmail.com,2-3,Apartment,Pathanamthitta,3,18,Loose / refill,7+,Always,250g_500g,collector,monthly,0,none,recycle
user319@gmail.com,4-5,Small house,Pathanamthitta,3,4,Loose / refill,4-7,Never,250g_500g,home_compost,daily,0,1-2,trash
user320@gmail.com,1,Large house,Kozhikode,0,4,Plastic packet,4-7,Never,250g_500g,home_compost,weekly,0,1-2,trash
user321@gmail.com,2-3,Large house,Kollam,2,16,Plastic packet,4-7,Never,250g_500g,biomethanation,no,0,6+,trash
user322@gmail.com,1,Small house,Palakkad,0,7,Plastic bottle,7+,Always,250g_500g,community,weekly,0,3-5,store
user323@gmail.com,4-5,Large house,Idukki,3,9,Loose / refill,7+,Never,250g_500g,community,weekly,1,1-2,sell
user324@gmail.com,2-3,Small house,Kannur,2,13,Plastic bottle,,Always,250g_500g,biomethanation,monthly,0,none,trash
user325@gmail.com,4-5,Small house,Kasaragod,2,17,Loose / refill,7+,Always,250g_500g,biomethanation,monthly,0,none,recycle
user326@gmail.com,2-3,Large house,Kasaragod,1,2,Plastic packet,7+,Never,250g_500g,collector,monthly,0,6+,recycle
user327@gmail.com,1,Apartment,Idukki,1,2,Loose / refill,1-3,Never,250g_500g,community,daily,0,1-2,sell
user328@gmail.com,2-3,Apartment,Kozhikode,3,5,Plastic bottle,7+,Never,250g_500g,biomethanation,daily,1,1-2,sell
user329@gmail.com,2-3,Small house,Malappuram,1,12,Loose / refill,,Sometimes,250g_500g,collector,no,1,1-2,store
user330@gmail.com,6+,Apartment,Malappuram,6,9,Plastic bottle,4-7,Always,250g_500g,collector,daily,0,none,sell
user331@gmail.com,4-5,Small house,Kannur,2,17,Plastic packet,1-3,Always,250g_500g,collector,monthly,1,1-2,recycle
user332@gmail.com,1,Large house,Idukki,1,18,Plastic packet,4-7,Always,250g_500g,community,daily,1,6+,store
user333@gmail.com,4-5,Large house,Malappuram,4,9,Plastic packet,4-7,Always,250g_500g,community,daily,0,3-5,recycle
user334@gmail.com,2-3,Large house,Idukki,3,10,Plastic packet,1-3,Never,250g_500g,collector,weekly,0,1-2,store
user335@gmail.com,2-3,Large house,Kasaragod,3,20,Loose / refill,1-3,Sometimes,250g_500g,biomethanation,monthly,0,none,recycle
user336@gmail.com,6+,Large house,Kasaragod,4,3,Loose / refill,,Sometimes,250g_500g,biomethanation,no,0,1-2,store
user337@gmail.com,1,Small house,Thrissur,1,4,Loose / refill,4-7,Sometimes,250g_500g,biomethanation,daily,0,1-2,trash
user338@gmail.com,2-3,Large house,Kottayam,1,9,Plastic bottle,4-7,Never,250g_500g,biomethanation,monthly,0,1-2,sell
user339@gmail.com,4-5,Apartment,Malappuram,2,7,Plastic packet,,Sometimes,250g_500g,home_compost,monthly,1,1-2,recycle
user340@gmail.com,6+,Apartment,Kannur,6,12,Loose / refill,,Never,250g_500g,biomethanation,no,1,6+,trash
user341@gmail.com,2-3,Small house,Wayanad,1,4,Plastic packet,7+,Sometimes,250g_500g,biomethanation,daily,0,3-5,store
user342@gmail.com,2-3,Apartment,Kozhikode,3,15,Plastic packet,1-3,Sometimes,250g_500g,biomethanation,no,0,3-5,store
user343@gmail.com,4-5,Apartment,Palakkad,2,19,Plastic bottle,4-7,Sometimes,250g_500g,collector,no,0,1-2,trash
user344@gmail.com,4-5,Apartment,Thiruvananthapuram,4,15,Plastic packet,4-7,Never,250g_500g,biomethanation,daily,0,1-2,sell
user345@gmail.com,2-3,Apartment,Pathanamthitta,1,18,Loose / refill,7+,Always,250g_500g,community,weekly,0,1-2,trash
user346@gmail.com,4-5,Small house,Thiruvananthapuram,3,20,Loose / refill,7+,Sometimes,250g_500g,community,daily,0,3-5,recycle
user347@gmail.com,2-3,Small house,Thrissur,3,5,Loose / refill,7+,Sometimes,250g_500g,home_compost,daily,0,none,store
user348@gmail.com,2-3,Large house,Thrissur,1,20,Loose / refill,4-7,Always,250g_500g,biomethanation,no,0,1-2,recycle
user349@gmail.com,2-3,Small house,Palakkad,3,10,Loose / refill,1-3,Always,250g_500g,collector,monthly,1,6+,recycle
user350@gmail.com,2-3,Apartment,Kottayam,2,12,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,monthly,0,1-2,trash
user351@gmail.com,6+,Small house,Alappuzha,4,6,Loose / refill,7+,Always,250g_500g,biomethanation,monthly,0,1-2,recycle
user352@gmail.com,1,Apartment,Kollam,1,20,Loose / refill,1-3,Always,250g_500g,community,monthly,0,6+,sell
user353@gmail.com,2-3,Apartment,Wayanad,3,6,Loose / refill,,Never,250g_500g,community,monthly,1,1-2,recycle
user354@gmail.com,2-3,Small house,Palakkad,1,16,Loose / refill,1-3,Never,250g_500g,collector,daily,0,3-5,store
user355@gmail.com,1,Large house,Wayanad,0,5,Plastic packet,,Always,250g_500g,biomethanation,no,0,1-2,recycle
user356@gmail.com,2-3,Apartment,Wayanad,2,19,Plastic bottle,7+,Always,250g_500g,biomethanation,weekly,0,6+,sell
user357@gmail.com,4-5,Apartment,Thiruvananthapuram,2,19,Plastic bottle,4-7,Sometimes,250g_500g,collector,monthly,0,1-2,sell
user358@gmail.com,4-5,Large house,Alappuzha,4,18,Loose / refill,4-7,Always,250g_500g,biomethanation,monthly,1,3-5,trash
user359@gmail.com,4-5,Apartment,Wayanad,4,2,Plastic bottle,4-7,Always,250g_500g,collector,weekly,0,none,trash
user360@gmail.com,2-3,Large house,Ernakulam,3,10,Loose / refill,7+,Never,250g_500g,community,monthly,0,none,trash
user361@gmail.com,2-3,Apartment,Alappuzha,3,20,Plastic packet,,Never,250g_500g,collector,daily,1,3-5,trash
user362@gmail.com,2-3,Apartment,Wayanad,3,19,Plastic packet,4-7,Never,250g_500g,community,daily,0,1-2,recycle
user363@gmail.com,1,Large house,Pathanamthitta,0,3,Plastic bottle,7+,Sometimes,250g_500g,home_compost,no,0,3-5,trash
user364@gmail.com,6+,Apartment,Idukki,4,8,Plastic packet,1-3,Sometimes,250g_500g,biomethanation,monthly,0,none,sell
user365@gmail.com,4-5,Apartment,Idukki,2,4,Loose / refill,4-7,Sometimes,250g_500g,community,monthly,0,3-5,recycle
user366@gmail.com,4-5,Small house,Kasaragod,3,8,Plastic bottle,,Never,250g_500g,biomethanation,monthly,0,6+,store
user367@gmail.com,2-3,Small house,Ernakulam,3,15,Plastic bottle,,Never,250g_500g,collector,no,0,3-5,recycle
user368@gmail.com,6+,Large house,Thiruvananthapuram,3,19,Plastic packet,,Sometimes,250g_500g,home_compost,daily,0,3-5,recycle
user369@gmail.com,4-5,Large house,Pathanamthitta,4,12,Loose / refill,1-3,Sometimes,250g_500g,biomethanation,monthly,0,6+,store
user370@gmail.com,4-5,Small house,Kollam,2,8,Plastic bottle,1-3,Sometimes,250g_500g,home_compost,monthly,0,3-5,recycle
user371@gmail.com,2-3,Large house,Kasaragod,3,14,Plastic bottle,1-3,Never,250g_500g,biomethanation,monthly,0,6+,trash
user372@gmail.com,2-3,Apartment,Idukki,2,4,Plastic bottle,7+,Sometimes,250g_500g,biomethanation,no,0,3-5,trash
user373@gmail.com,4-5,Apartment,Palakkad,3,4,Plastic bottle,7+,Always,250g_500g,biomethanation,monthly,0,6+,trash
user374@gmail.com,4-5,Large house,Ernakulam,3,17,Plastic bottle,1-3,Never,250g_500g,collector,monthly,0,6+,sell
user375@gmail.com,6+,Large house,Alappuzha,4,9,Loose / refill,1-3,Sometimes,250g_500g,biomethanation,daily,0,1-2,sell
user376@gmail.com,2-3,Small house,Alappuzha,1,6,Plastic packet,,Sometimes,250g_500g,community,weekly,2,3-5,recycle
user377@gmail.com,4-5,Large house,Palakkad,4,11,Plastic bottle,7+,Always,250g_500g,biomethanation,no,0,1-2,sell
user378@gmail.com,2-3,Large house,Kozhikode,1,20,Plastic bottle,1-3,Never,250g_500g,biomethanation,daily,1,3-5,trash
user379@gmail.com,2-3,Small house,Ernakulam,3,4,Plastic bottle,,Always,250g_500g,worm_compost,monthly,2,1-2,sell
user380@gmail.com,1,Apartment,Wayanad,0,3,Loose / refill,7+,Always,250g_500g,home_compost,no,0,1-2,store
user381@gmail.com,2-3,Small house,Malappuram,1,3,Plastic packet,1-3,Never,250g_500g,biomethanation,monthly,1,6+,sell
user382@gmail.com,6+,Small house,Palakkad,6,2,Plastic packet,1-3,Never,250g_500g,collector,daily,0,3-5,recycle
user383@gmail.com,2-3,Large house,Malappuram,1,12,Plastic bottle,,Sometimes,250g_500g,home_compost,weekly,0,1-2,store
user384@gmail.com,4-5,Apartment,Idukki,4,12,Loose / refill,,Never,250g_500g,biomethanation,daily,0,6+,recycle
user385@gmail.com,4-5,Small house,Idukki,4,6,Plastic bottle,7+,Sometimes,250g_500g,collector,monthly,0,3-5,trash
user386@gmail.com,4-5,Large house,Thiruvananthapuram,2,13,Loose / refill,7+,Sometimes,250g_500g,home_compost,monthly,0,3-5,store
user387@gmail.com,1,Apartment,Kottayam,1,8,Loose / refill,1-3,Never,500g_1kg,biomethanation,monthly,0,3-5,trash
user388@gmail.com,2-3,Small house,Thrissur,1,11,Plastic bottle,7+,Always,250g_500g,biomethanation,no,1,1-2,recycle
user389@gmail.com,4-5,Apartment,Thrissur,2,13,Plastic bottle,,Never,250g_500g,community,weekly,0,1-2,store
user390@gmail.com,1,Large house,Kasaragod,1,9,Loose / refill,4-7,Always,250g_500g,collector,daily,0,1-2,recycle
user391@gmail.com,4-5,Small house,Thiruvananthapuram,2,12,Loose / refill,7+,Always,250g_500g,collector,daily,0,none,trash
user392@gmail.com,6+,Large house,Kozhikode,6,18,Plastic bottle,1-3,Sometimes,250g_500g,collector,daily,1,1-2,recycle
user393@gmail.com,4-5,Small house,Kollam,4,19,Plastic packet,7+,Sometimes,250g_500g,community,no,0,1-2,recycle
user394@gmail.com,2-3,Apartment,Kollam,2,6,Plastic packet,1-3,Never,250g_500g,collector,monthly,0,3-5,store
user395@gmail.com,4-5,Small house,Kottayam,3,2,Plastic packet,4-7,Sometimes,250g_500g,collector,no,1,1-2,recycle
user396@gmail.com,6+,Large house,Kozhikode,4,5,Loose / refill,4-7,Sometimes,250g_500g,mixed,no,0,1-2,sell
user397@gmail.com,2-3,Apartment,Wayanad,3,4,Plastic packet,4-7,Never,250g_500g,biomethanation,no,0,6+,trash
user398@gmail.com,4-5,Large house,Kozhikode,3,12,Plastic packet,1-3,Always,250g_500g,mixed,monthly,0,1-2,trash
user399@gmail.com,2-3,Apartment,Kozhikode,3,11,Loose / refill,1-3,Always,250g_500g,collector,weekly,0,3-5,recycle
user400@gmail.com,4-5,Apartment,Idukki,4,6,Loose / refill,1-3,Never,250g_500g,biomethanation,monthly,0,1-2,sell
user401@gmail.com,4-5,Apartment,Alappuzha,4,10,Plastic bottle,4-7,Always,250g_500g,mixed,weekly,0,1-2,recycle
user402@gmail.com,4-5,Small house,Pathanamthitta,4,15,Loose / refill,7+,Never,250g_500g,home_compost,monthly,0,1-2,recycle
user403@gmail.com,4-5,Small house,Kozhikode,2,10,Loose / refill,,Always,250g_500g,collector,monthly,0,1-2,store
user404@gmail.com,1,Large house,Idukki,1,4,Loose / refill,,Always,250g_500g,community,monthly,0,3-5,trash
user405@gmail.com,2-3,Small house,Kottayam,3,8,Plastic packet,4-7,Never,250g_500g,biomethanation,weekly,0,1-2,recycle
user406@gmail.com,2-3,Large house,Idukki,1,6,Loose / refill,,Never,250g_500g,biomethanation,daily,0,none,store
user407@gmail.com,4-5,Small house,Idukki,2,7,Plastic bottle,4-7,Sometimes,250g_500g,biomethanation,weekly,0,3-5,recycle
user408@gmail.com,2-3,Small house,Kozhikode,2,5,Loose / refill,,Always,250g_500g,community,monthly,0,1-2,recycle
user409@gmail.com,1,Small house,Thiruvananthapuram,0,7,Loose / refill,,Always,250g_500g,biomethanation,daily,0,6+,trash
user410@gmail.com,6+,Apartment,Palakkad,5,12,Plastic bottle,7+,Never,250g_500g,home_compost,daily,0,3-5,sell
user411@gmail.com,6+,Large house,Malappuram,3,7,Plastic packet,4-7,Sometimes,250g_500g,collector,monthly,0,1-2,store
user412@gmail.com,2-3,Small house,Kasaragod,1,12,Plastic packet,1-3,Sometimes,250g_500g,community,weekly,0,1-2,trash
user413@gmail.com,1,Apartment,Kannur,0,8,Loose / refill,7+,Sometimes,250g_500g,community,monthly,0,3-5,store
user414@gmail.com,4-5,Small house,Ernakulam,2,20,Loose / refill,1-3,Never,250g_500g,community,daily,0,1-2,store
user415@gmail.com,4-5,Small house,Kottayam,2,12,Plastic bottle,4-7,Never,500g_1kg,collector,no,0,1-2,sell
user416@gmail.com,6+,Small house,Thiruvananthapuram,5,20,Plastic bottle,4-7,Always,250g_500g,collector,daily,0,3-5,recycle
user417@gmail.com,6+,Large house,Kottayam,5,18,Loose / refill,1-3,Never,250g_500g,biomethanation,monthly,0,none,trash
user418@gmail.com,4-5,Large house,Pathanamthitta,3,8,Loose / refill,1-3,Never,250g_500g,collector,daily,0,3-5,store
user419@gmail.com,2-3,Large house,Kozhikode,2,2,Plastic bottle,4-7,Never,250g_500g,biomethanation,daily,0,1-2,recycle
user420@gmail.com,4-5,Large house,Palakkad,3,13,Plastic bottle,1-3,Sometimes,250g_500g,community,daily,0,1-2,trash
user421@gmail.com,2-3,Large house,Wayanad,1,19,Plastic bottle,4-7,Never,250g_500g,home_compost,monthly,0,1-2,recycle
user422@gmail.com,1,Small house,Wayanad,0,16,Plastic bottle,,Never,250g_500g,biomethanation,weekly,0,1-2,trash
user423@gmail.com,4-5,Large house,Alappuzha,4,6,Loose / refill,,Sometimes,250g_500g,biomethanation,monthly,0,6+,store
user424@gmail.com,2-3,Small house,Kollam,2,16,Loose / refill,1-3,Always,250g_500g,biomethanation,monthly,1,none,recycle
user425@gmail.com,4-5,Apartment,Ernakulam,4,19,Loose / refill,,Never,250g_500g,biomethanation,weekly,0,1-2,sell
user426@gmail.com,2-3,Large house,Malappuram,1,9,Plastic bottle,1-3,Sometimes,250g_500g,collector,weekly,0,1-2,trash
user427@gmail.com,4-5,Small house,Wayanad,3,10,Plastic bottle,1-3,Always,250g_500g,biomethanation,monthly,0,6+,store
user428@gmail.com,4-5,Large house,Kozhikode,2,19,Plastic packet,7+,Always,250g_500g,collector,no,1,1-2,sell
